Year,SurveyID,Presence,sLatitude,sLongitude
2025,166017,1,N-41-28-00.62,W-81-04-09.02
2025,166021,0,N-41-38-09.25,W-80-47-04.39
2025,166025,1,N-40-56-56.47,W-84-11-42.20
2025,166027,1,N-40-17-36.37,W-84-45-33.46
2025,166031,0,N-40-08-15.91,W-83-43-50.61
2025,166033,0,N-40-35-57.91,W-83-34-05.53
2025,166035,1,N-40-16-28.13,W-83-20-24.93
2025,166039,1,N-40-27-01.14,W-82-37-26.16
2025,166041,1,N-40-05-20.18,W-82-56-04.71
2025,166043,0,N-40-01-35.97,W-82-03-58.65
2025,166047,0,N-40-39-47.46,W-81-50-16.13
2025,166049,0,N-40-09-49.33,W-81-48-48.80
2025,166051,0,N-40-05-34.52,W-81-56-36.56
2025,166057,0,N-40-56-40.01,W-80-54-42.44
2025,166059,1,N-39-18-58.85,W-84-43-49.27
2025,166061,0,N-39-30-09.76,W-84-02-54.08
2025,166065,1,N-39-29-54.24,W-83-49-47.43
2025,166067,0,N-39-41-19.30,W-83-49-22.22
2025,166073,1,N-39-20-56.32,W-82-10-18.00
2025,166075,1,N-39-58-43.28,W-82-32-18.67
2025,166081,1,N-39-35-03.72,W-81-34-41.12
2025,166083,1,N-39-54-56.64,W-81-41-14.45
2025,166085,0,N-38-54-27.98,W-83-47-12.76
2025,166087,0,N-38-53-59.32,W-82-47-46.06
2025,166107,1,N-41-33-59.03,W-83-14-19.43
2025,166113,1,N-41-24-23.98,W-82-52-13.86
2025,166141,1,N-40-15-01.08,W-82-54-24.45
2025,166151,1,N-40-05-35.66,W-81-56-00.19
2025,166157,0,N-40-54-21.68,W-80-32-10.87
2025,166159,0,N-39-42-44.25,W-84-25-59.35
2025,166161,1,N-39-30-38.65,W-84-02-49.90
2025,166165,0,N-39-33-28.06,W-83-50-55.78
2025,166181,1,N-39-35-42.94,W-81-34-55.80
2025,166251,0,N-40-17-40.54,W-81-51-44.24
2025,166901,1,N-38-41-07.07,W-82-37-55.98
2025,166903,1,N-39-19-50.33,W-82-16-07.79
2025,166905,1,N-39-11-40.27,W-82-55-24.83
2025,166907,1,N-39-13-12.46,W-83-12-16.62
2025,167001,1,N-34-34-04.43,W-94-41-35.90
2025,167003,0,N-34-57-43.90,W-95-49-07.33
2025,167005,0,N-34-27-39.06,W-96-50-57.08
2025,167007,1,N-34-08-52.41,W-97-11-33.73
2025,167009,1,N-34-18-07.98,W-98-25-36.30
2025,167011,0,N-35-49-11.00,W-94-52-53.36
2025,167013,0,N-35-10-34.57,W-95-47-02.23
2025,167015,1,N-35-43-38.65,W-96-07-28.89
2025,167017,1,N-35-11-08.41,W-97-26-16.83
2025,167019,0,N-35-54-51.78,W-98-36-43.11
2025,167021,1,N-35-16-16.18,W-99-52-44.67
2025,167023,1,N-36-55-12.70,W-95-08-47.77
2025,167025,0,N-36-34-01.19,W-96-07-50.89
2025,167027,1,N-36-14-30.26,W-97-36-24.62
2025,167029,1,N-36-11-57.03,W-98-55-11.46
2025,167031,0,N-36-56-40.47,W-99-23-01.83
2025,167033,1,N-36-36-57.29,W-101-15-39.40
2025,167035,0,N-36-48-08.29,W-100-36-45.06
2025,167051,1,N-34-28-13.69,W-94-55-40.26
2025,167053,0,N-34-13-56.77,W-96-01-42.08
2025,167055,1,N-34-51-43.87,W-98-56-53.52
2025,167057,0,N-35-13-03.43,W-94-28-40.42
2025,167059,0,N-35-58-43.17,W-96-17-32.50
2025,167061,1,N-35-21-10.34,W-98-23-59.11
2025,167063,1,N-36-20-11.69,W-94-40-47.04
2025,167065,1,N-36-45-03.52,W-96-22-09.77
2025,167067,0,N-36-38-07.86,W-98-09-22.74
2025,167069,0,N-36-30-43.18,W-100-20-00.45
2025,167071,0,N-36-47-33.76,W-102-15-22.26
2025,167103,1,N-34-35-18.06,W-95-21-30.36
2025,167125,0,N-36-23-05.08,W-96-03-16.00
2025,167129,1,N-36-11-05.05,W-98-55-16.61
2025,167161,0,N-35-22-12.03,W-98-23-20.81
2025,167901,1,N-34-44-04.21,W-98-28-42.00
2025,167903,1,N-34-42-38.61,W-98-24-28.85
2025,167905,1,N-34-11-13.54,W-94-46-12.72
2025,168001,1,N-42-56-17.92,W-79-18-40.37
2025,168003,0,N-42-51-31.65,W-81-21-11.45
2025,168005,1,N-43-57-59.84,W-79-55-56.75
2025,168007,0,N-43-09-42.78,W-80-55-24.06
2025,168009,1,N-43-50-33.42,W-81-43-45.60
2025,168011,1,N-44-58-40.00,W-75-33-34.81
2025,168013,0,N-44-47-14.29,W-76-14-34.36
2025,168015,1,N-44-21-11.10,W-77-04-56.96
2025,168017,1,N-44-34-44.62,W-78-07-49.26
2025,168019,1,N-44-20-45.81,W-79-11-49.93
2025,168021,1,N-44-19-31.59,W-80-28-10.32
2025,168023,1,N-45-10-39.08,W-74-58-54.60
2025,168025,1,N-45-34-21.19,W-76-52-32.25
2025,168027,0,N-45-16-57.27,W-78-48-24.94
2025,168029,1,N-42-42-12.87,W-82-14-30.60
2025,168031,1,N-49-52-23.41,W-93-09-17.91
2025,168033,1,N-48-18-50.26,W-80-09-02.59
2025,168035,0,N-48-06-44.30,W-89-38-08.37
2025,168037,1,N-45-43-20.57,W-81-48-17.17
2025,168039,0,N-46-16-59.52,W-79-05-10.28
2025,168041,0,N-46-27-31.14,W-81-04-53.72
2025,168043,1,N-49-28-15.34,W-83-56-32.88
2025,168045,0,N-46-07-59.74,W-78-57-09.51
2025,168047,0,N-47-29-16.13,W-79-43-37.31
2025,168049,1,N-46-28-42.77,W-82-17-45.40
2025,168051,1,N-45-23-56.26,W-78-04-29.62
2025,168053,1,N-48-51-29.57,W-93-31-30.45
2025,168057,0,N-44-10-58.97,W-81-35-42.83
2025,168059,1,N-46-44-18.53,W-84-21-02.21
2025,168061,0,N-49-10-30.66,W-85-46-28.23
2025,168063,1,N-47-17-42.40,W-84-27-54.38
2025,168065,0,N-48-43-54.05,W-92-54-11.92
2025,168067,1,N-49-25-49.73,W-82-28-15.37
2025,168069,0,N-49-40-25.15,W-87-39-45.21
2025,168073,1,N-48-12-21.11,W-82-22-38.88
2025,168075,1,N-47-51-57.97,W-83-25-51.21
2025,168077,1,N-47-28-19.60,W-81-50-32.68
2025,168083,0,N-45-28-18.23,W-76-35-28.24
2025,168113,1,N-44-50-40.08,W-76-21-58.71
2025,168117,1,N-44-17-18.36,W-78-06-31.76
2025,168119,0,N-44-19-51.01,W-79-11-53.94
2025,168121,1,N-44-18-45.00,W-80-18-24.51
2025,168143,1,N-46-54-41.41,W-83-25-38.06
2025,168201,0,N-43-01-26.93,W-79-17-26.77
2025,168203,1,N-42-57-13.07,W-81-37-13.01
2025,168207,0,N-43-08-20.99,W-80-20-13.70
2025,168209,1,N-43-22-33.37,W-81-09-23.86
2025,168211,1,N-44-47-27.38,W-75-58-41.60
2025,168213,0,N-44-40-05.61,W-76-31-45.55
2025,168215,1,N-44-52-35.15,W-77-51-33.09
2025,168217,1,N-44-45-39.30,W-77-56-36.98
2025,168219,1,N-44-01-54.92,W-79-58-35.05
2025,168223,0,N-45-30-47.94,W-74-28-14.81
2025,168225,1,N-45-28-16.75,W-76-07-33.90
2025,168227,0,N-45-57-39.92,W-78-20-29.09
2025,168231,1,N-49-40-13.19,W-92-55-16.61
2025,168233,1,N-48-34-46.99,W-80-59-24.46
2025,168235,1,N-48-17-04.46,W-89-42-46.32
2025,168237,1,N-48-23-35.48,W-90-04-35.56
2025,168239,1,N-46-38-32.98,W-79-07-57.15
2025,168241,1,N-46-47-54.32,W-81-36-39.04
2025,168243,0,N-46-17-09.61,W-81-45-18.04
2025,168245,1,N-46-21-32.16,W-80-24-56.42
2025,168247,1,N-47-59-48.36,W-79-46-06.27
2025,168249,0,N-46-24-20.93,W-82-39-21.39
2025,168251,1,N-45-03-27.45,W-78-30-28.99
2025,168253,1,N-48-41-41.70,W-93-13-08.13
2025,168255,1,N-48-51-07.54,W-89-08-44.00
2025,168257,1,N-48-58-30.69,W-87-06-09.04
2025,168259,0,N-48-16-42.66,W-84-53-23.65
2025,168261,0,N-49-44-01.31,W-85-54-35.39
2025,168263,1,N-49-46-40.89,W-93-57-04.20
2025,168265,1,N-49-05-16.22,W-90-25-14.60
2025,168267,0,N-49-52-38.48,W-90-11-32.98
2025,168269,0,N-49-42-21.57,W-87-18-53.76
2025,168271,1,N-49-09-06.44,W-89-21-00.95
2025,168273,1,N-49-40-49.68,W-87-01-27.56
2025,168275,0,N-49-26-30.47,W-86-10-59.20
2025,168277,1,N-47-38-36.06,W-81-10-51.44
2025,168279,1,N-49-03-43.32,W-84-06-48.47
2025,168281,1,N-50-07-18.52,W-93-13-17.44
2025,168283,1,N-50-47-50.13,W-93-27-47.00
2025,168285,1,N-50-04-51.46,W-89-09-49.65
2025,168287,0,N-50-24-23.06,W-87-08-20.65
2025,168289,0,N-51-28-49.84,W-90-09-42.94
2025,168291,0,N-48-36-50.34,W-89-54-41.38
2025,168295,1,N-46-58-19.29,W-79-48-41.92
2025,168297,1,N-45-08-49.27,W-81-23-48.19
2025,168299,0,N-43-53-15.99,W-80-38-09.92
2025,168303,0,N-42-38-24.53,W-81-24-50.05
2025,168313,0,N-44-30-26.23,W-76-35-00.27
2025,168317,1,N-44-30-31.52,W-78-33-26.18
2025,168319,0,N-44-35-38.83,W-79-02-08.69
2025,168323,1,N-45-09-56.68,W-74-44-48.54
2025,168325,1,N-45-22-20.60,W-76-39-57.99
2025,168327,0,N-45-04-44.36,W-78-05-06.92
2025,168901,1,N-44-36-52.48,W-78-01-33.12
2025,168907,0,N-43-58-45.44,W-80-53-55.98
2025,169001,1,N-45-46-03.16,W-123-19-24.38
2025,169003,1,N-45-03-10.08,W-121-53-35.92
2025,169005,1,N-45-47-57.36,W-119-25-18.75
2025,169007,1,N-45-39-53.84,W-117-17-05.91
2025,169009,0,N-44-31-53.89,W-123-53-21.62
2025,169011,0,N-44-11-31.07,W-121-15-02.91
2025,169013,0,N-44-12-31.19,W-119-14-35.74
2025,169015,1,N-44-30-53.36,W-117-45-47.46
2025,169017,1,N-43-32-47.60,W-124-11-32.04
2025,169019,1,N-43-56-18.41,W-122-34-48.39
2025,169021,0,N-43-09-15.12,W-120-38-51.22
2025,169023,1,N-43-41-04.60,W-118-41-50.69
2025,169025,1,N-42-31-42.90,W-124-24-32.74
2025,169027,1,N-42-34-00.12,W-122-44-48.97
2025,169029,1,N-42-38-26.08,W-120-42-15.90
2025,169031,1,N-42-21-39.33,W-118-39-47.42
2025,169033,1,N-44-43-26.72,W-123-15-14.18
2025,169035,0,N-45-17-07.47,W-117-13-43.12
2025,169039,1,N-42-08-52.75,W-120-56-28.85
2025,169041,0,N-45-16-26.91,W-122-16-09.93
2025,169043,1,N-45-34-37.98,W-121-30-30.64
2025,169045,1,N-45-02-46.29,W-119-53-05.84
2025,169047,0,N-44-29-17.63,W-121-45-33.27
2025,169049,1,N-44-55-18.18,W-118-24-06.54
2025,169051,0,N-43-18-27.43,W-122-21-39.34
2025,169053,0,N-43-50-06.93,W-120-12-02.59
2025,169055,0,N-43-16-12.46,W-118-34-19.39
2025,169057,1,N-42-16-46.92,W-124-15-24.22
2025,169059,1,N-42-02-25.81,W-122-29-11.71
2025,169061,0,N-42-01-03.07,W-119-30-19.15
2025,169063,1,N-42-15-59.48,W-117-38-04.74
2025,169105,1,N-45-30-52.11,W-119-36-02.73
2025,169117,1,N-43-25-07.80,W-124-12-52.83
2025,169127,0,N-42-32-36.24,W-122-47-37.22
2025,169139,1,N-42-08-37.45,W-120-56-39.99
2025,169147,1,N-44-29-57.36,W-121-45-36.03
2025,169155,0,N-43-14-38.14,W-118-46-19.79
2025,169201,0,N-45-25-59.38,W-123-36-51.56
2025,169203,0,N-45-00-47.16,W-121-36-07.93
2025,169205,1,N-45-36-37.29,W-119-57-27.81
2025,169207,1,N-45-57-17.41,W-117-27-53.94
2025,169209,1,N-44-24-55.26,W-123-56-52.33
2025,169211,1,N-44-37-40.11,W-121-03-29.40
2025,169213,1,N-44-31-49.89,W-119-56-57.29
2025,169215,1,N-44-49-51.95,W-117-12-08.02
2025,169217,0,N-43-12-38.54,W-124-04-29.82
2025,169219,0,N-43-39-51.95,W-122-18-31.66
2025,169221,1,N-43-17-40.67,W-120-40-16.90
2025,169223,0,N-43-04-22.01,W-118-25-19.51
2025,169225,1,N-42-47-38.14,W-124-01-40.58
2025,169227,0,N-43-20-37.23,W-122-25-05.05
2025,169229,0,N-42-20-32.97,W-120-45-06.19
2025,169231,1,N-42-40-04.24,W-118-59-41.59
2025,169233,0,N-45-01-15.43,W-123-24-50.47
2025,169235,0,N-45-04-29.84,W-117-20-52.31
2025,169237,0,N-44-58-52.75,W-122-58-46.01
2025,169239,1,N-44-34-49.46,W-120-15-44.97
2025,169241,1,N-44-49-25.01,W-118-28-48.18
2025,169243,1,N-43-51-54.16,W-123-15-16.00
2025,169245,0,N-43-15-21.09,W-121-46-03.21
2025,169247,0,N-43-51-46.73,W-119-31-52.39
2025,169249,0,N-43-14-15.15,W-117-01-32.82
2025,169251,1,N-42-44-32.96,W-122-35-06.56
2025,169253,0,N-42-03-13.00,W-120-09-26.67
2025,169255,1,N-42-01-54.07,W-118-41-30.33
2025,169901,0,N-45-03-43.64,W-122-29-38.73
2025,169903,1,N-44-44-19.41,W-122-27-18.68
2025,169905,1,N-45-20-49.28,W-117-07-25.53
2025,172001,0,N-41-05-49.67,W-80-03-19.06
2025,172003,0,N-41-05-28.22,W-80-21-56.76
2025,172005,1,N-41-48-06.66,W-79-58-55.08
2025,172007,1,N-41-59-20.28,W-79-08-00.35
2025,172009,1,N-41-18-30.10,W-79-05-45.40
2025,172011,1,N-41-03-37.05,W-79-50-08.78
2025,172013,1,N-41-10-06.98,W-78-04-31.56
2025,172015,0,N-41-41-35.45,W-78-26-15.29
2025,172017,0,N-41-27-08.07,W-78-43-45.34
2025,172019,1,N-41-38-31.81,W-78-37-38.80
2025,172021,1,N-41-18-28.90,W-77-17-51.22
2025,172023,1,N-41-32-15.19,W-77-52-13.09
2025,172025,0,N-41-04-12.64,W-77-17-40.47
2025,172027,0,N-41-05-12.67,W-77-13-05.88
2025,172029,1,N-41-19-48.87,W-76-41-44.60
2025,172031,1,N-41-45-20.45,W-76-01-24.21
2025,172033,1,N-41-58-14.02,W-76-04-57.29
2025,172035,0,N-41-13-05.01,W-76-26-43.49
2025,172037,0,N-41-08-09.21,W-75-24-16.48
2025,172039,1,N-41-33-35.92,W-75-14-23.50
2025,172041,1,N-41-21-52.93,W-75-15-51.78
2025,172043,0,N-41-57-21.24,W-75-37-27.46
2025,172045,1,N-40-55-26.67,W-80-09-09.76
2025,172047,0,N-40-10-20.06,W-80-21-49.17
2025,172049,0,N-40-38-57.79,W-79-15-55.09
2025,172051,1,N-40-28-00.04,W-79-40-19.75
2025,172053,0,N-40-58-08.24,W-79-43-46.42
2025,172055,1,N-40-12-09.46,W-79-12-51.70
2025,172057,0,N-40-28-00.56,W-78-59-36.57
2025,172059,1,N-40-20-42.01,W-78-20-49.60
2025,172061,1,N-40-16-55.07,W-78-19-36.42
2025,172063,0,N-40-44-03.49,W-78-13-33.01
2025,172065,0,N-40-16-06.18,W-77-27-41.35
2025,172067,0,N-40-35-58.02,W-77-47-14.98
2025,172069,1,N-40-41-49.30,W-77-31-15.83
2025,172071,1,N-40-42-29.41,W-77-51-41.11
2025,172073,1,N-40-25-48.06,W-76-55-33.06
2025,172075,0,N-40-12-18.79,W-76-11-48.07
2025,172077,1,N-40-16-38.96,W-76-25-32.64
2025,172079,1,N-40-28-58.01,W-76-44-38.92
2025,172081,0,N-40-26-04.40,W-75-18-26.20
2025,172083,1,N-40-49-54.70,W-75-58-55.66
2025,172085,1,N-40-42-20.35,W-75-58-47.86
2025,172087,0,N-40-36-51.77,W-75-59-33.26
2025,172089,0,N-39-59-35.45,W-79-31-36.91
2025,172091,1,N-39-47-24.61,W-78-58-18.73
2025,172093,1,N-39-59-05.45,W-77-14-07.25
2025,172095,1,N-39-46-29.65,W-76-28-03.32
2025,172097,0,N-39-55-09.25,W-75-48-26.96
2025,172101,1,N-41-04-49.52,W-80-03-40.97
2025,172107,1,N-41-59-04.30,W-79-15-31.81
2025,172127,1,N-41-07-32.17,W-77-07-40.14
2025,172145,1,N-40-50-06.59,W-80-04-07.80
2025,172151,0,N-40-22-49.54,W-79-33-10.40
2025,172155,1,N-40-06-26.57,W-79-11-49.60
2025,172165,1,N-40-20-58.86,W-77-23-41.53
2025,172173,0,N-40-30-39.47,W-76-55-19.01
2025,172175,1,N-40-04-26.98,W-76-10-15.72
2025,172181,0,N-40-35-14.50,W-76-20-24.14
2025,172187,1,N-40-36-56.38,W-75-59-30.72
2025,172189,0,N-39-52-25.44,W-79-31-33.16
2025,172193,0,N-39-55-21.34,W-77-07-16.08
2025,172195,1,N-39-45-34.25,W-76-37-20.40
2025,172275,1,N-40-12-17.79,W-76-09-53.36
2025,172901,0,N-41-39-10.13,W-76-17-08.75
2025,172903,1,N-40-57-42.45,W-75-32-12.57
2025,172905,1,N-40-42-18.71,W-77-52-19.42
2025,172907,1,N-41-26-47.96,W-76-14-24.90
2025,175001,1,N-46-59-22.79,W-64-00-13.77
2025,175005,1,N-46-19-39.28,W-62-21-02.13
2025,175009,1,N-46-14-28.79,W-63-31-39.75
2025,175013,0,N-46-22-00.99,W-63-09-11.30
2025,176001,1,N-45-34-14.23,W-76-06-54.09
2025,176003,1,N-46-15-17.05,W-76-19-23.90
2025,176005,0,N-45-43-50.24,W-73-24-06.68
2025,176007,1,N-45-25-50.05,W-74-10-19.67
2025,176009,1,N-45-15-43.78,W-72-52-12.30
2025,176011,1,N-45-02-39.07,W-71-54-42.75
2025,176013,0,N-46-39-58.76,W-75-05-47.76
2025,176015,1,N-46-35-49.73,W-74-13-25.61
2025,176017,1,N-46-34-44.84,W-73-49-28.54
2025,176019,1,N-46-09-03.08,W-72-23-38.38
2025,176021,0,N-46-42-13.93,W-71-28-40.12
2025,176023,1,N-46-28-14.51,W-70-58-50.48
2025,176025,0,N-47-09-56.49,W-79-23-21.54
2025,176027,0,N-46-27-50.06,W-77-35-21.74
2025,176029,1,N-47-13-43.84,W-76-44-14.13
2025,176031,1,N-47-45-55.53,W-77-18-42.77
2025,176033,0,N-47-54-04.22,W-75-49-55.32
2025,176035,0,N-47-14-02.58,W-73-38-03.51
2025,176037,1,N-47-56-31.98,W-71-20-55.46
2025,176039,1,N-47-39-29.13,W-70-37-23.10
2025,176041,0,N-47-43-23.83,W-69-19-07.84
2025,176043,1,N-48-12-11.30,W-79-01-22.70
2025,176045,0,N-48-11-37.58,W-78-21-16.71
2025,176047,1,N-48-01-45.32,W-77-49-28.72
2025,176049,0,N-48-30-13.57,W-75-14-24.73
2025,176053,0,N-48-35-41.99,W-72-26-10.93
2025,176055,1,N-48-50-56.87,W-71-27-46.37
2025,176057,1,N-48-08-54.94,W-70-01-58.71
2025,176059,1,N-48-33-32.40,W-68-13-06.25
2025,176061,0,N-48-46-50.30,W-67-26-31.28
2025,176063,0,N-48-16-59.30,W-66-15-20.49
2025,176065,1,N-48-43-34.01,W-65-00-28.21
2025,176067,1,N-48-54-15.68,W-64-38-05.57
2025,176069,1,N-48-18-46.22,W-68-04-15.18
2025,176073,1,N-49-45-42.61,W-78-40-05.66
2025,176075,1,N-49-28-24.52,W-75-34-58.24
2025,176077,1,N-49-42-17.52,W-73-04-41.73
2025,176079,0,N-49-49-18.32,W-71-57-35.69
2025,176081,0,N-48-14-17.91,W-69-30-12.02
2025,176083,1,N-49-17-39.87,W-68-27-03.48
2025,176087,1,N-50-27-46.43,W-64-04-58.49
2025,176091,1,N-53-51-51.35,W-73-28-10.30
2025,176093,1,N-52-12-17.46,W-77-03-36.14
2025,176109,1,N-45-47-34.81,W-72-18-07.72
2025,176113,1,N-46-33-17.83,W-75-21-08.02
2025,176115,0,N-46-19-05.37,W-74-08-39.91
2025,176117,1,N-46-36-19.50,W-73-09-40.80
2025,176121,1,N-46-52-44.14,W-71-05-08.43
2025,176125,1,N-47-01-05.46,W-79-12-55.76
2025,176127,1,N-46-22-36.39,W-77-39-03.82
2025,176129,0,N-47-35-24.76,W-76-44-49.25
2025,176133,1,N-47-27-06.64,W-75-33-34.96
2025,176135,1,N-47-23-48.83,W-73-28-32.67
2025,176137,0,N-47-17-03.49,W-71-15-13.88
2025,176139,1,N-47-36-18.20,W-70-59-06.23
2025,176143,1,N-48-18-25.28,W-79-27-13.76
2025,176147,0,N-48-32-57.31,W-77-57-36.49
2025,176151,1,N-48-52-27.36,W-73-13-06.41
2025,176155,0,N-48-09-41.68,W-71-36-53.84
2025,176157,1,N-48-09-57.01,W-70-04-29.05
2025,176159,1,N-48-42-38.82,W-68-24-55.87
2025,176161,1,N-48-39-18.06,W-67-07-16.05
2025,176163,1,N-48-20-23.91,W-66-38-18.48
2025,176165,1,N-48-25-46.84,W-64-07-49.05
2025,176181,0,N-48-29-17.03,W-69-45-54.67
2025,176183,1,N-49-39-51.97,W-67-24-41.35
2025,176201,1,N-45-35-27.39,W-76-39-59.64
2025,176221,1,N-46-19-12.64,W-71-47-30.48
2025,176225,1,N-47-09-58.81,W-69-36-01.38
2025,176227,1,N-46-51-36.25,W-77-22-44.15
2025,176237,1,N-47-47-13.79,W-71-17-46.52
2025,176257,0,N-48-12-00.54,W-70-45-33.79
2025,176261,1,N-47-34-23.71,W-68-12-51.60
2025,176265,1,N-48-00-38.79,W-64-34-24.82
2025,176309,1,N-45-08-49.44,W-72-23-08.47
2025,176317,0,N-46-34-41.25,W-73-45-55.27
2025,176321,1,N-46-37-29.75,W-71-36-44.43
2025,176337,1,N-47-17-40.58,W-71-15-22.54
2025,176339,1,N-47-47-06.45,W-70-12-27.84
2025,176341,1,N-47-32-40.79,W-69-25-28.30
2025,176343,0,N-48-08-51.10,W-79-02-35.33
2025,176345,1,N-48-23-53.99,W-78-09-56.61
2025,176365,1,N-48-14-15.74,W-64-52-41.23
2025,176437,0,N-47-49-35.48,W-71-19-04.89
2025,176439,1,N-47-17-20.12,W-70-37-09.55
2025,176465,1,N-48-42-35.11,W-65-05-13.69
2025,176537,0,N-47-20-19.07,W-71-01-09.38
2025,176835,1,N-45-44-04.66,W-71-28-55.04
2025,176939,1,N-47-47-40.54,W-70-12-15.67
2025,177001,1,N-41-35-49.92,W-71-25-24.41
2025,177003,1,N-41-28-48.05,W-71-40-58.89
2025,179001,1,N-49-15-11.83,W-101-47-42.83
2025,179003,1,N-49-52-29.18,W-103-09-34.41
2025,179005,1,N-49-43-58.56,W-105-43-59.73
2025,179007,1,N-49-38-37.76,W-107-59-43.15
2025,179009,0,N-49-56-57.99,W-109-33-18.53
2025,179011,1,N-50-39-06.92,W-102-05-10.54
2025,179013,0,N-50-37-37.24,W-104-55-08.17
2025,179015,0,N-50-29-12.69,W-106-15-44.15
2025,179017,1,N-50-55-11.54,W-108-04-19.23
2025,179019,0,N-51-17-51.67,W-101-45-06.31
2025,179021,0,N-51-11-12.93,W-103-40-26.08
2025,179023,1,N-51-09-00.22,W-105-51-12.94
2025,179025,0,N-51-43-37.57,W-107-09-35.75
2025,179027,1,N-51-53-46.27,W-109-04-32.77
2025,179029,0,N-52-06-54.12,W-103-36-17.14
2025,179031,1,N-52-44-26.67,W-105-39-55.51
2025,179033,0,N-52-15-22.58,W-107-51-16.26
2025,179035,1,N-52-37-42.95,W-109-30-38.38
2025,179037,1,N-53-08-29.61,W-103-19-01.42
2025,179039,1,N-53-06-40.32,W-105-51-25.10
2025,179041,1,N-53-28-34.75,W-107-27-32.98
2025,179043,0,N-53-23-37.57,W-109-01-07.01
2025,179047,0,N-54-58-41.64,W-105-22-16.05
2025,179049,1,N-54-42-23.33,W-107-14-10.46
2025,179103,1,N-49-52-55.97,W-103-33-23.24
2025,179105,1,N-49-55-31.82,W-105-09-58.44
2025,179107,0,N-49-19-38.63,W-107-06-09.20
2025,179109,1,N-49-40-27.69,W-109-44-29.22
2025,179111,0,N-50-35-30.33,W-102-38-22.10
2025,179113,1,N-50-45-04.75,W-104-16-54.60
2025,179115,0,N-50-22-09.67,W-106-08-36.98
2025,179117,1,N-50-18-04.20,W-108-56-37.15
2025,179121,0,N-51-02-27.49,W-103-21-46.72
2025,179123,1,N-51-24-27.98,W-105-49-37.28
2025,179125,0,N-51-24-07.72,W-107-19-48.73
2025,179127,0,N-51-21-45.06,W-109-20-56.40
2025,179129,1,N-52-25-40.62,W-103-23-47.67
2025,179131,0,N-52-59-54.48,W-105-38-03.20
2025,179133,1,N-52-09-52.91,W-107-13-00.22
2025,179135,1,N-52-36-57.33,W-109-54-31.41
2025,179137,0,N-53-41-58.96,W-103-19-53.42
2025,179139,1,N-53-28-38.81,W-105-34-25.29
2025,179141,0,N-53-09-30.62,W-107-40-26.43
2025,179143,1,N-53-38-51.37,W-109-18-32.71
2025,179209,1,N-49-56-51.59,W-109-31-41.21
2025,179211,1,N-50-46-50.86,W-102-04-54.86
2025,179217,1,N-50-52-19.44,W-108-12-24.79
2025,179221,0,N-51-10-00.56,W-103-23-07.63
2025,179227,0,N-51-45-10.59,W-109-16-36.32
2025,179229,1,N-52-12-05.54,W-103-42-21.31
2025,179237,1,N-53-27-07.05,W-103-50-43.42
2025,179243,1,N-53-41-40.87,W-109-28-35.99
2025,180001,0,N-32-44-13.73,W-80-08-06.61
2025,180003,0,N-32-15-31.87,W-81-02-17.67
2025,180005,0,N-33-18-40.94,W-80-28-27.23
2025,180007,1,N-33-49-27.64,W-80-03-01.50
2025,180009,1,N-33-43-16.05,W-81-22-31.50
2025,180011,0,N-34-12-55.16,W-80-12-42.42
2025,180013,1,N-32-51-15.25,W-80-40-13.08
2025,180015,0,N-34-27-24.70,W-81-17-25.68
2025,180017,0,N-34-44-51.18,W-82-09-23.38
2025,180019,0,N-35-05-06.34,W-81-59-36.37
2025,180021,1,N-33-48-27.67,W-82-16-57.26
2025,180051,1,N-34-02-41.03,W-82-05-29.85
2025,180053,1,N-34-34-40.48,W-80-26-19.21
2025,180055,1,N-33-08-05.75,W-81-02-39.27
2025,180057,1,N-33-37-24.63,W-79-19-51.07
2025,180059,1,N-32-32-30.33,W-80-40-43.79
2025,180101,0,N-32-59-29.34,W-80-18-24.71
2025,180119,0,N-35-05-34.56,W-81-59-25.76
2025,180901,1,N-32-36-19.39,W-80-09-15.76
2025,181001,1,N-43-19-08.65,W-96-53-00.25
2025,181003,0,N-43-57-09.41,W-97-28-38.93
2025,181005,1,N-43-10-04.19,W-98-44-54.16
2025,181007,0,N-43-18-38.48,W-99-51-16.24
2025,181009,0,N-43-34-58.14,W-102-21-25.24
2025,181011,0,N-44-56-39.22,W-97-56-47.54
2025,181013,1,N-44-30-05.18,W-98-19-31.18
2025,181015,1,N-44-07-49.83,W-99-15-07.10
2025,181017,0,N-45-26-38.45,W-96-44-10.45
2025,181019,0,N-45-44-03.39,W-97-43-28.41
2025,181021,1,N-45-09-13.06,W-98-12-25.65
2025,181023,0,N-45-51-02.16,W-99-16-05.12
2025,181025,1,N-45-22-06.11,W-100-40-29.87
2025,181027,1,N-44-13-47.77,W-103-39-30.33
2025,181029,1,N-43-49-59.60,W-103-38-25.17
2025,181031,0,N-45-14-09.47,W-103-43-29.74
2025,181033,1,N-44-23-24.77,W-100-30-41.02
2025,181035,1,N-45-14-43.97,W-102-30-55.27
2025,181037,0,N-45-49-04.18,W-102-48-18.89
2025,181039,0,N-45-35-16.58,W-101-21-55.52
2025,181041,0,N-44-32-34.86,W-101-09-38.09
2025,181043,1,N-43-51-59.64,W-102-22-12.62
2025,181045,0,N-43-35-23.76,W-100-45-32.16
2025,181047,1,N-43-53-50.04,W-103-38-54.88
2025,181049,1,N-44-16-13.23,W-103-40-04.84
